Date,Streamflow,Autoencoder
1988-10-01,0.0,0.07743862
1988-10-02,0.0,0.07755536
1988-10-03,0.0,0.07876132400000001
1988-10-04,0.0,0.08391699
1988-10-05,0.0,0.08932559
1988-10-06,0.0,0.0897653
1988-10-07,0.0,0.09073618
1988-10-08,0.0,0.09198393
1988-10-09,0.0,0.09298232
1988-10-10,0.0,0.090982236
1988-10-11,0.0,0.098944806
1988-10-12,0.0,0.09013456
1988-10-13,0.0,0.06937795
1988-10-14,0.0,0.06733678
1988-10-15,0.0,0.070309445
1988-10-16,0.0,0.06950882
1988-10-17,0.0,0.069671
1988-10-18,0.0,0.07760657
1988-10-19,0.0,0.077822566
1988-10-20,0.0,0.0743515
1988-10-21,0.0,0.077728614
1988-10-22,0.0,0.076827854
1988-10-23,0.0,0.07742003
1988-10-24,0.0,0.077589735
1988-10-25,0.0,0.08434218
1988-10-26,0.0,0.088123105
1988-10-27,0.0,0.08743458
1988-10-28,0.0,0.08853396
1988-10-29,0.0,0.082977936
1988-10-30,0.0,0.082197085
1988-10-31,0.0,0.07858472
1988-11-01,0.0,0.077217236
1988-11-02,0.0,0.09234694
1988-11-03,0.0,0.19783759
1988-11-04,0.0,0.10992056
1988-11-05,0.0,0.08788155
1988-11-06,0.0,0.11201317
1988-11-07,0.0,0.12043757
1988-11-08,0.0,0.11572661
1988-11-09,0.0,0.10901646
1988-11-10,0.0,0.38984033
1988-11-11,0.0,0.18334925
1988-11-12,0.0,0.27991396
1988-11-13,0.0,0.70847976
1988-11-14,0.0,0.9356527
1988-11-15,0.0,0.565749
1988-11-16,0.0,0.46240804
1988-11-17,0.0,0.5472132
1988-11-18,0.0,0.33646393
1988-11-19,0.0,0.29361418
1988-11-20,0.0,0.28858656
1988-11-21,0.0,0.33222163
1988-11-22,0.0,5.8259077
1988-11-23,0.11,19.627052
1988-11-24,0.35,2.3487313
1988-11-25,0.42,2.0265312
1988-11-26,0.38,1.5462991000000001
1988-11-27,0.23,1.0025281
1988-11-28,0.17,0.8824641
1988-11-29,0.14,0.7585255999999999
1988-11-30,0.13,0.70485157
1988-12-01,0.13,0.66902936
1988-12-02,0.13,0.6093367
1988-12-03,0.11,0.54557234
1988-12-04,0.09,0.5251874
1988-12-05,0.08,0.53610843
1988-12-06,0.08,0.57149893
1988-12-07,0.08,0.5750878
1988-12-08,0.08,0.5279411999999999
1988-12-09,0.08,0.52023464
1988-12-10,0.08,0.54274553
1988-12-11,0.08,0.5603693000000001
1988-12-12,0.08,0.5649696
1988-12-13,0.08,0.5822233
1988-12-14,0.08,0.57124376
1988-12-15,0.08,0.52547127
1988-12-16,0.08,0.47541234
1988-12-17,0.12,0.4302755999999999
1988-12-18,0.14,0.4159248
1988-12-19,0.15,0.44714174
1988-12-20,0.68,0.650077
1988-12-21,1.7,1.3845471
1988-12-22,1.7,2.4948928
1988-12-23,1.6,1.6080039
1988-12-24,2.5,2.667275
1988-12-25,2.8,1.7874275000000002
1988-12-26,1.1,1.0074819
1988-12-27,0.8,0.88580126
1988-12-28,0.95,0.73564863
1988-12-29,0.74,0.67477655
1988-12-30,0.79,0.77202594
1988-12-31,2.7,1.4383844
1989-01-01,2.0,1.0514618
1989-01-02,1.3,0.8519395000000001
1989-01-03,1.0,0.8688771999999999
1989-01-04,0.88,0.9867220999999999
1989-01-05,4.3,3.142562
1989-01-06,4.0,2.6766474
1989-01-07,2.9,1.4760319
1989-01-08,2.3,1.1446915000000002
1989-01-09,1.8,1.1118686000000002
1989-01-10,1.9,2.9753252999999997
1989-01-11,2.0,2.541558
1989-01-12,1.6,1.8629282999999999
1989-01-13,1.5,1.2939003999999998
1989-01-14,1.3,1.0883086000000002
1989-01-15,1.2,0.9281096
1989-01-16,1.1,0.8568825999999999
1989-01-17,1.1,0.84393954
1989-01-18,1.0,0.88790226
1989-01-19,0.93,1.0896024
1989-01-20,0.86,1.1885769
1989-01-21,0.82,1.1045368999999998
